動詞,一般,*,*,下一段-ダ行,仮定形-一般
動詞,一般,*,*,下一段-ダ行,仮定形-融合
動詞,一般,*,*,下一段-ダ行,終止形-一般
動詞,一般,*,*,下一段-ダ行,終止形-撥音便
動詞,一般,*,*,下一段-ダ行,未然形-一般
動詞,一般,*,*,下一段-ダ行,命令形
動詞,一般,*,*,下一段-ダ行,連体形-一般
動詞,一般,*,*,下一段-ダ行,連体形-撥音便
動詞,一般,*,*,下一段-ダ行,連用形-一般
動詞,一般,*,*,下一段-ナ行,意志推量形
動詞,一般,*,*,下一段-ナ行,仮定形-一般
動詞,一般,*,*,下一段-ナ行,仮定形-融合
動詞,一般,*,*,下一段-ナ行,終止形-一般
動詞,一般,*,*,下一段-ナ行,終止形-撥音便
動詞,一般,*,*,下一段-ナ行,未然形-一般
動詞,一般,*,*,下一段-ナ行,命令形
動詞,一般,*,*,下一段-ナ行,連体形-一般
動詞,一般,*,*,下一段-ナ行,連体形-撥音便
動詞,一般,*,*,下一段-ナ行,連用形-一般
動詞,一般,*,*,下一段-ハ行,意志推量形
動詞,一般,*,*,下一段-ハ行,仮定形-一般
動詞,一般,*,*,下一段-ハ行,仮定形-融合
動詞,一般,*,*,下一段-ハ行,終止形-一般
動詞,一般,*,*,下一段-ハ行,終止形-撥音便
動詞,一般,*,*,下一段-ハ行,未然形-一般
動詞,一般,*,*,下一段-ハ行,命令形
動詞,一般,*,*,下一段-ハ行,連体形-一般
動詞,一般,*,*,下一段-ハ行,連体形-撥音便
動詞,一般,*,*,下一段-ハ行,連用形-一般
動詞,一般,*,*,下一段-バ行,意志推量形
動詞,一般,*,*,下一段-バ行,仮定形-一般
動詞,一般,*,*,下一段-バ行,仮定形-融合
動詞,一般,*,*,下一段-バ行,終止形-一般
動詞,一般,*,*,下一段-バ行,終止形-撥音便
動詞,一般,*,*,下一段-バ行,未然形-一般
動詞,一般,*,*,下一段-バ行,命令形
動詞,一般,*,*,下一段-バ行,連体形-一般
動詞,一般,*,*,下一段-バ行,連体形-撥音便
動詞,一般,*,*,下一段-バ行,連用形-一般
動詞,一般,*,*,下一段-マ行,意志推量形
動詞,一般,*,*,下一段-マ行,仮定形-一般
動詞,一般,*,*,下一段-マ行,仮定形-融合
動詞,一般,*,*,下一段-マ行,終止形-一般
動詞,一般,*,*,下一段-マ行,終止形-撥音便
動詞,一般,*,*,下一段-マ行,未然形-一般
動詞,一般,*,*,下一段-マ行,命令形
動詞,一般,*,*,下一段-マ行,連体形-一般
動詞,一般,*,*,下一段-マ行,連体形-撥音便
動詞,一般,*,*,下一段-マ行,連用形-一般
動詞,一般,*,*,下一段-ラ行,意志推量形
動詞,一般,*,*,下一段-ラ行,仮定形-一般
動詞,一般,*,*,下一段-ラ行,仮定形-融合
動詞,一般,*,*,下一段-ラ行,終止形-一般
動詞,一般,*,*,下一段-ラ行,終止形-撥音便
動詞,一般,*,*,下一段-ラ行,未然形-一般
動詞,一般,*,*,下一段-ラ行,未然形-撥音便
動詞,一般,*,*,下一段-ラ行,命令形
動詞,一般,*,*,下一段-ラ行,連体形-一般
動詞,一般,*,*,下一段-ラ行,連体形-省略
動詞,一般,*,*,下一段-ラ行,連体形-撥音便
動詞,一般,*,*,下一段-ラ行,連用形-一般
動詞,一般,*,*,五段-カ行,意志推量形
動詞,一般,*,*,五段-カ行,仮定形-一般
動詞,一般,*,*,五段-カ行,仮定形-融合
動詞,一般,*,*,五段-カ行,終止形-一般
動詞,一般,*,*,五段-カ行,未然形-一般
動詞,一般,*,*,五段-カ行,命令形
動詞,一般,*,*,五段-カ行,連体形-一般
動詞,一般,*,*,五段-カ行,連用形-イ音便
動詞,一般,*,*,五段-カ行,連用形-一般
動詞,一般,*,*,五段-カ行,連用形-促音便
動詞,一般,*,*,五段-カ行,連用形-融合
動詞,一般,*,*,五段-ガ行,意志推量形
動詞,一般,*,*,五段-ガ行,仮定形-一般
動詞,一般,*,*,五段-ガ行,仮定形-融合
動詞,一般,*,*,五段-ガ行,終止形-一般
動詞,一般,*,*,五段-ガ行,未然形-一般
動詞,一般,*,*,五段-ガ行,命令形
動詞,一般,*,*,五段-ガ行,連体形-一般
動詞,一般,*,*,五段-ガ行,連用形-イ音便
動詞,一般,*,*,五段-ガ行,連用形-一般
動詞,一般,*,*,五段-ガ行,連用形-融合
動詞,一般,*,*,五段-サ行,意志推量形
動詞,一般,*,*,五段-サ行,仮定形-一般
動詞,一般,*,*,五段-サ行,仮定形-融合
動詞,一般,*,*,五段-サ行,終止形-一般
動詞,一般,*,*,五段-サ行,未然形-一般
動詞,一般,*,*,五段-サ行,命令形
動詞,一般,*,*,五段-サ行,連体形-一般
動詞,一般,*,*,五段-サ行,連用形-一般
動詞,一般,*,*,五段-サ行,連用形-融合
動詞,一般,*,*,五段-タ行,意志推量形
動詞,一般,*,*,五段-タ行,仮定形-一般
動詞,一般,*,*,五段-タ行,仮定形-融合
動詞,一般,*,*,五段-タ行,終止形-一般
動詞,一般,*,*,五段-タ行,未然形-一般
動詞,一般,*,*,五段-タ行,命令形
動詞,一般,*,*,五段-タ行,連体形-一般
動詞,一般,*,*,五段-タ行,連用形-一般
動詞,一般,*,*,五段-タ行,連用形-促音便
動詞,一般,*,*,五段-タ行,連用形-融合
動詞,一般,*,*,五段-ナ行,意志推量形
動詞,一般,*,*,五段-ナ行,仮定形-一般
動詞,一般,*,*,五段-ナ行,仮定形-融合
動詞,一般,*,*,五段-ナ行,終止形-一般
動詞,一般,*,*,五段-ナ行,未然形-一般
動詞,一般,*,*,五段-ナ行,命令形
動詞,一般,*,*,五段-ナ行,連体形-一般
動詞,一般,*,*,五段-ナ行,連用形-一般
動詞,一般,*,*,五段-ナ行,連用形-融合
動詞,一般,*,*,五段-ナ行,連用形-撥音便
動詞,一般,*,*,五段-バ行,意志推量形
動詞,一般,*,*,五段-バ行,仮定形-一般
動詞,一般,*,*,五段-バ行,仮定形-融合
動詞,一般,*,*,五段-バ行,終止形-一般
動詞,一般,*,*,五段-バ行,未然形-一般
動詞,一般,*,*,五段-バ行,命令形
動詞,一般,*,*,五段-バ行,連体形-一般
動詞,一般,*,*,五段-バ行,連用形-一般
動詞,一般,*,*,五段-バ行,連用形-融合
動詞,一般,*,*,五段-バ行,連用形-撥音便
動詞,一般,*,*,五段-マ行,意志推量形
動詞,一般,*,*,五段-マ行,仮定形-一般
動詞,一般,*,*,五段-マ行,仮定形-融合
動詞,一般,*,*,五段-マ行,終止形-一般
動詞,一般,*,*,五段-マ行,未然形-一般
動詞,一般,*,*,五段-マ行,命令形
動詞,一般,*,*,五段-マ行,連体形-一般
動詞,一般,*,*,五段-マ行,連用形-イ音便
動詞,一般,*,*,五段-マ行,連用形-一般
動詞,一般,*,*,五段-マ行,連用形-融合
動詞,一般,*,*,五段-マ行,連用形-撥音便
動詞,一般,*,*,五段-ラ行,意志推量形
動詞,一般,*,*,五段-ラ行,仮定形-一般
動詞,一般,*,*,五段-ラ行,仮定形-融合
動詞,一般,*,*,五段-ラ行,終止形-一般
動詞,一般,*,*,五段-ラ行,終止形-撥音便
動詞,一般,*,*,五段-ラ行,未然形-一般
動詞,一般,*,*,五段-ラ行,未然形-撥音便
動詞,一般,*,*,五段-ラ行,命令形
動詞,一般,*,*,五段-ラ行,連体形-一般+送り仮名省略
動詞,一般,*,*,五段-ラ行,連体形-一般
動詞,一般,*,*,五段-ラ行,連体形-撥音便
動詞,一般,*,*,五段-ラ行,連用形-イ音便
動詞,一般,*,*,五段-ラ行,連用形-一般
動詞,一般,*,*,五段-ラ行,連用形-促音便
動詞,一般,*,*,五段-ラ行,連用形-融合
動詞,一般,*,*,五段-ラ行,連用形-撥音便
動詞,一般,*,*,五段-ワア行,*
動詞,一般,*,*,五段-ワア行,意志推量形
動詞,一般,*,*,五段-ワア行,仮定形-一般
動詞,一般,*,*,五段-ワア行,仮定形-融合
動詞,一般,*,*,五段-ワア行,終止形-一般
動詞,一般,*,*,五段-ワア行,未然形-一般
動詞,一般,*,*,五段-ワア行,命令形
動詞,一般,*,*,五段-ワア行,連体形-一般
動詞,一般,*,*,五段-ワア行,連用形-ウ音便
動詞,一般,*,*,五段-ワア行,連用形-一般
動詞,一般,*,*,五段-ワア行,連用形-促音便
動詞,一般,*,*,上一段-ア行,意志推量形
動詞,一般,*,*,上一段-ア行,仮定形-一般
動詞,一般,*,*,上一段-ア行,仮定形-融合
動詞,一般,*,*,上一段-ア行,終止形-一般
動詞,一般,*,*,上一段-ア行,終止形-撥音便
動詞,一般,*,*,上一段-ア行,未然形-一般
動詞,一般,*,*,上一段-ア行,命令形
動詞,一般,*,*,上一段-ア行,連体形-一般
動詞,一般,*,*,上一段-ア行,連体形-撥音便
動詞,一般,*,*,上一段-ア行,連用形-一般
動詞,一般,*,*,上一段-カ行,意志推量形
動詞,一般,*,*,上一段-カ行,仮定形-一般
動詞,一般,*,*,上一段-カ行,仮定形-融合
動詞,一般,*,*,上一段-カ行,終止形-一般
動詞,一般,*,*,上一段-カ行,終止形-撥音便
動詞,一般,*,*,上一段-カ行,未然形-一般
動詞,一般,*,*,上一段-カ行,命令形
動詞,一般,*,*,上一段-カ行,連体形-一般
動詞,一般,*,*,上一段-カ行,連体形-省略
動詞,一般,*,*,上一段-カ行,連体形-撥音便
